Date,Return
10/31/2025,-0.008
10/30/2025,-0.0060999999999999995
10/29/2025,0.0048
10/28/2025,-0.0092
10/27/2025,0.0001
10/24/2025,-0.0017000000000000001
10/23/2025,-0.0005
10/22/2025,-0.008
10/21/2025,0.003
10/20/2025,0.013500000000000002
10/17/2025,-0.0095
10/16/2025,0.0064
10/15/2025,0.0046
10/14/2025,-0.0032
10/13/2025,0.0102
10/10/2025,-0.0077
10/09/2025,0.0039000000000000003
10/08/2025,0.005699999999999999
10/07/2025,0.0
10/06/2025,-0.0037
10/03/2025,0.0024
10/02/2025,0.0022
10/01/2025,0.0181
09/30/2025,0.009899999999999999
09/29/2025,0.022000000000000002
09/26/2025,0.0060999999999999995
09/25/2025,-0.0084
09/24/2025,-0.0038
09/23/2025,-0.0017000000000000001
09/22/2025,-0.0003
09/19/2025,0.0023
09/18/2025,-0.0026
09/17/2025,0.0007000000000000001
09/16/2025,-0.012
09/15/2025,-0.0023
09/12/2025,-0.004699999999999999
09/11/2025,0.0026
09/10/2025,-0.0043
09/09/2025,0.0026
09/08/2025,0.0052
09/05/2025,0.005
09/04/2025,0.0015
09/03/2025,0.0027
09/02/2025,-0.0155
09/01/2025,0.0003
08/29/2025,-0.0053
08/28/2025,-0.0027
08/27/2025,0.0001
08/26/2025,-0.0051
08/25/2025,0.0027
08/22/2025,0.0026
08/21/2025,0.0034000000000000002
08/20/2025,0.0048
08/19/2025,-0.0026
08/18/2025,0.0070999999999999995
08/15/2025,-0.001
08/14/2025,0.0069
08/13/2025,0.0046
08/12/2025,-0.0004
08/11/2025,-0.0015
08/08/2025,0.0048
08/07/2025,0.0116
08/06/2025,-0.0017000000000000001
08/05/2025,0.0123
08/04/2025,0.0095
08/01/2025,-0.015300000000000001
07/31/2025,0.0045000000000000005
07/30/2025,-0.0013
07/29/2025,0.0058
07/28/2025,-0.0033
07/25/2025,-0.0017000000000000001
07/24/2025,0.0046
07/23/2025,0.010700000000000001
07/22/2025,-0.0015
07/21/2025,0.0021
07/18/2025,0.0032
07/17/2025,0.0113
07/16/2025,-0.0040999999999999995
07/15/2025,-0.0066
07/14/2025,0.0019
07/11/2025,-0.0062
07/10/2025,0.0091
