Date,Return
10/31/2025,-0.0005
10/30/2025,-0.0068000000000000005
10/29/2025,0.0039000000000000003
10/28/2025,0.0054
10/27/2025,0.0087
10/24/2025,0.0044
10/23/2025,0.0007000000000000001
10/22/2025,0.0009
10/21/2025,-0.0039000000000000003
10/20/2025,0.0146
10/17/2025,-0.0029
10/16/2025,0.0048
10/15/2025,-0.001
10/14/2025,0.0029
10/13/2025,0.0042
10/10/2025,-0.0069
10/09/2025,-0.006
10/08/2025,0.0097
10/07/2025,-0.0019
10/06/2025,-0.0018
10/03/2025,0.005699999999999999
10/02/2025,-0.0027
10/01/2025,0.0040999999999999995
09/30/2025,0.0104
09/29/2025,-0.0022
09/26/2025,0.013000000000000001
09/25/2025,-0.0027
09/24/2025,0.0024
09/23/2025,0.005
09/22/2025,-0.011699999999999999
09/19/2025,0.005600000000000001
09/18/2025,0.0032
09/17/2025,-0.0024
09/16/2025,-0.0151
09/15/2025,0.005699999999999999
09/12/2025,-0.0009
09/11/2025,0.0068000000000000005
09/10/2025,0.0129
09/09/2025,0.0014000000000000002
09/08/2025,0.0102
09/05/2025,-0.0045000000000000005
09/04/2025,0.0087
09/03/2025,0.0058
09/02/2025,-0.015700000000000002
09/01/2025,0.0002
08/29/2025,-0.009000000000000001
08/28/2025,0.0034000000000000002
08/27/2025,-0.006500000000000001
08/26/2025,-0.0096
08/25/2025,-0.0085
08/22/2025,0.0060999999999999995
08/21/2025,0.0008
08/20/2025,-0.0008
08/19/2025,0.0034000000000000002
08/18/2025,-0.0017000000000000001
08/15/2025,0.004699999999999999
08/14/2025,0.0124
08/13/2025,0.0108
08/12/2025,0.0002
08/11/2025,0.0021
08/08/2025,0.0091
08/07/2025,0.0106
08/06/2025,0.009000000000000001
08/05/2025,0.0015
08/04/2025,0.0184
08/01/2025,-0.018799999999999997
07/31/2025,0.0011
07/30/2025,0.0023
07/29/2025,0.009000000000000001
07/28/2025,-0.0012
07/25/2025,-0.0013
07/24/2025,0.0134
07/23/2025,0.0019
07/22/2025,0.0007000000000000001
07/21/2025,0.003
07/18/2025,-0.0004
07/17/2025,0.0078000000000000005
07/16/2025,0.0008
07/15/2025,-0.0115
07/14/2025,0.0019
07/11/2025,-0.009399999999999999
07/10/2025,-0.0079
07/09/2025,0.0124
07/08/2025,0.0003
07/07/2025,0.0073
07/04/2025,-0.0148
07/03/2025,0.0098
07/02/2025,0.0040999999999999995
07/01/2025,-0.0003
06/30/2025,0.0016
06/27/2025,0.0111
06/26/2025,0.0003
06/25/2025,-0.0159
06/24/2025,0.0141
06/23/2025,-0.0008
06/20/2025,0.0077
06/19/2025,-0.0128
06/18/2025,0.0008
06/17/2025,-0.0141
06/16/2025,0.0144
06/13/2025,-0.0127
06/12/2025,-0.0032
06/11/2025,-0.0060999999999999995
06/10/2025,-0.0021
06/09/2025,0.0003
06/06/2025,0.0031
06/05/2025,0.0073
06/04/2025,-0.0019
06/03/2025,-0.0052
06/02/2025,0.0036
05/30/2025,0.0025
05/29/2025,0.0011
05/28/2025,-0.0098
05/27/2025,0.0013
05/26/2025,0.0083
05/23/2025,-0.0118
05/22/2025,-0.0025
05/21/2025,-0.0011
05/20/2025,0.0159
05/19/2025,0.0025
05/16/2025,0.0096
05/15/2025,0.006500000000000001
05/14/2025,0.0052
05/13/2025,0.0083
05/12/2025,0.0075
05/09/2025,0.0048
05/08/2025,0.0006
05/07/2025,-0.0037
05/06/2025,0.0009
05/05/2025,0.0053
05/02/2025,0.012
04/30/2025,-0.0059
04/29/2025,-0.0066
04/28/2025,0.0075
04/25/2025,0.013300000000000001
04/24/2025,-0.0022
04/23/2025,0.0152
04/22/2025,0.0072
04/18/2025,0.0
04/17/2025,-0.0019
04/16/2025,0.0049
04/15/2025,0.021400000000000002
04/14/2025,0.0264
04/11/2025,-0.0018
04/10/2025,0.0432
04/09/2025,-0.0222
04/08/2025,0.023700000000000002
04/07/2025,-0.0512
04/04/2025,-0.0583
04/03/2025,-0.011899999999999999
04/02/2025,0.004
04/01/2025,0.0123
03/31/2025,-0.0131
03/28/2025,-0.0084
03/27/2025,-0.0007000000000000001
03/26/2025,-0.0039000000000000003
03/25/2025,0.0121
03/24/2025,-0.002
03/21/2025,0.0033
03/20/2025,-0.0076
03/19/2025,0.004
03/18/2025,0.0158
03/17/2025,0.0109
03/14/2025,0.0143
03/13/2025,0.0014000000000000002
03/12/2025,-0.005699999999999999
03/11/2025,-0.015700000000000002
03/10/2025,-0.0132
03/07/2025,0.0017000000000000001
03/06/2025,0.0015
03/05/2025,0.013999999999999999
03/04/2025,-0.0255
03/03/2025,0.0019
02/28/2025,0.0058
02/27/2025,-0.0046
02/26/2025,0.016399999999999998
02/25/2025,0.008
02/24/2025,0.004699999999999999
02/21/2025,-0.0012
02/20/2025,0.0029
02/19/2025,-0.0163
02/18/2025,0.0098
02/17/2025,0.004699999999999999
02/14/2025,0.0015
02/13/2025,0.0019
02/12/2025,0.010700000000000001
02/11/2025,0.0052
02/10/2025,0.0016
02/07/2025,-0.0033
02/06/2025,0.0155
02/05/2025,0.0132
02/04/2025,0.0137
02/03/2025,-0.0132
01/31/2025,-0.0040999999999999995
01/30/2025,0.0108
01/29/2025,0.0109
01/28/2025,0.0131
01/27/2025,0.0012
01/24/2025,-0.0007000000000000001
01/23/2025,0.0092
01/22/2025,-0.0037
01/21/2025,-0.0014000000000000002
01/20/2025,0.0023
01/17/2025,0.0064
01/16/2025,-0.0049
01/15/2025,0.0125
01/14/2025,0.0055000000000000005
01/13/2025,-0.0028000000000000004
01/10/2025,-0.015
01/09/2025,0.0086
01/08/2025,-0.0012
01/07/2025,0.0003
01/06/2025,0.0134
01/03/2025,-0.0022
01/02/2025,0.0070999999999999995
12/31/2024,0.005
12/30/2024,0.0005
12/27/2024,0.005
12/25/2024,0.0
12/24/2024,0.0033
12/23/2024,-0.0028000000000000004
12/20/2024,0.0024
12/19/2024,-0.015300000000000001
12/18/2024,0.0026
12/17/2024,-0.016200000000000003
12/16/2024,0.0023
12/13/2024,-0.0011
12/12/2024,-0.0021
12/11/2024,-0.0147
12/10/2024,-0.0038
12/09/2024,-0.005
12/06/2024,-0.0039000000000000003
12/05/2024,0.015700000000000002
12/04/2024,0.0049
12/03/2024,0.0118
12/02/2024,0.008100000000000001
11/29/2024,0.0026
11/28/2024,0.0027
11/27/2024,-0.0033
11/26/2024,-0.008
11/25/2024,0.004699999999999999
11/22/2024,0.0039000000000000003
11/21/2024,0.0019
11/20/2024,0.0001
11/19/2024,-0.0074
11/18/2024,0.0033
11/15/2024,0.0097
11/14/2024,0.0129
11/13/2024,-0.0005
11/12/2024,-0.018500000000000003
11/11/2024,0.004
11/08/2024,-0.0016
11/07/2024,0.006500000000000001
11/06/2024,-0.028999999999999998
11/05/2024,0.0029
11/04/2024,-0.0032
11/01/2024,0.0146
10/31/2024,-0.0036
10/30/2024,-0.0068000000000000005
10/29/2024,-0.0091
10/28/2024,0.0077
10/25/2024,-0.0023
10/24/2024,-0.0021
10/23/2024,0.0027
10/22/2024,-0.0007000000000000001
10/21/2024,-0.0070999999999999995
10/18/2024,0.0017000000000000001
10/17/2024,-0.0077
10/16/2024,0.005600000000000001
10/15/2024,0.0067
10/14/2024,0.011200000000000002
10/11/2024,0.0054
10/10/2024,-0.0072
10/09/2024,0.0006
10/08/2024,0.0015
10/07/2024,0.005
10/04/2024,0.0034999999999999996
10/03/2024,0.0007000000000000001
10/02/2024,-0.0055000000000000005
10/01/2024,-0.0172
09/30/2024,-0.0076
09/27/2024,0.0012
09/26/2024,0.013600000000000001
09/25/2024,-0.0038
09/24/2024,0.0033
09/23/2024,0.0038
09/20/2024,-0.0021
09/19/2024,0.008
09/18/2024,-0.0016
09/17/2024,0.0106
09/16/2024,0.0034999999999999996
09/13/2024,0.0123
09/12/2024,0.0108
09/11/2024,0.0067
09/10/2024,-0.0060999999999999995
09/09/2024,0.0089
09/06/2024,-0.0089
09/05/2024,0.0053
09/04/2024,-0.0058
09/03/2024,-0.0102
09/02/2024,-0.0006
08/30/2024,0.0038
08/29/2024,0.0023
08/28/2024,0.0005
08/27/2024,0.0055000000000000005
08/26/2024,-0.0011
08/23/2024,0.0109
08/22/2024,0.0037
08/21/2024,0.0024
08/20/2024,-0.0013
08/19/2024,0.013999999999999999
08/16/2024,0.0059
08/15/2024,0.0123
08/14/2024,0.0027
08/13/2024,0.0073
08/12/2024,0.0007000000000000001
08/09/2024,0.0076
08/08/2024,-0.0039000000000000003
08/07/2024,0.020099999999999996
08/06/2024,-0.0032
08/05/2024,-0.023399999999999997
08/02/2024,-0.0167
08/01/2024,-0.019
07/31/2024,-0.0123
07/30/2024,0.0076
07/29/2024,-0.0043
07/26/2024,0.0018
07/25/2024,-0.0058
07/24/2024,-0.0002
07/23/2024,0.0062
07/22/2024,0.0051
07/19/2024,-0.0054
07/18/2024,0.0038
07/17/2024,0.0013
07/16/2024,-0.004699999999999999
07/15/2024,-0.0096
07/12/2024,0.0072
07/11/2024,0.0089
07/10/2024,0.0159
07/09/2024,-0.011200000000000002
07/08/2024,-0.0001
07/05/2024,-0.0039000000000000003
07/04/2024,0.0009
07/03/2024,0.0132
07/02/2024,-0.013000000000000001
07/01/2024,0.0104
06/28/2024,-0.0007000000000000001
06/27/2024,-0.0072
06/26/2024,-0.008
06/25/2024,-0.0048
06/24/2024,0.0127
06/21/2024,-0.0115
06/20/2024,0.009399999999999999
06/19/2024,-0.001
06/18/2024,0.009899999999999999
06/17/2024,-0.003
06/14/2024,-0.0067
06/13/2024,-0.0159
06/12/2024,0.0063
06/11/2024,-0.016
06/10/2024,-0.0042
06/07/2024,-0.0034000000000000002
06/06/2024,0.008
06/05/2024,0.0059
06/04/2024,-0.0097
06/03/2024,0.0066
05/31/2024,-0.0014000000000000002
05/30/2024,0.0173
05/29/2024,-0.0116
05/28/2024,-0.0044
