Date,Return
10/31/2025,-0.0089
10/30/2025,-0.0195
10/29/2025,0.0045000000000000005
10/28/2025,-0.0075
10/27/2025,-0.004
10/24/2025,-0.0036
10/23/2025,0.0095
10/22/2025,-0.0172
10/21/2025,-0.0079
10/20/2025,0.0207
10/17/2025,-0.030899999999999997
10/16/2025,0.0128
10/15/2025,0.0089
10/14/2025,-0.0192
10/13/2025,-0.0069
10/10/2025,-0.003
10/09/2025,-0.009399999999999999
10/08/2025,0.0143
10/07/2025,-0.012
10/06/2025,0.009899999999999999
10/03/2025,0.0155
10/02/2025,0.0055000000000000005
10/01/2025,0.0418
09/30/2025,-0.011000000000000001
09/29/2025,0.0060999999999999995
09/26/2025,-0.0175
09/25/2025,-0.0194
09/24/2025,-0.0037
09/23/2025,-0.0042
09/22/2025,-0.0113
09/19/2025,-0.0105
09/18/2025,0.0296
09/17/2025,0.0123
09/16/2025,0.0025
09/15/2025,0.011399999999999999
09/12/2025,0.0051
09/11/2025,-0.0078000000000000005
09/10/2025,0.0174
09/09/2025,-0.011899999999999999
09/08/2025,-0.0076
09/05/2025,-0.0105
09/04/2025,-0.002
09/03/2025,0.0072
09/02/2025,-0.0154
09/01/2025,0.0113
08/29/2025,-0.0074
08/28/2025,0.006
08/27/2025,0.004699999999999999
08/26/2025,-0.022099999999999998
08/25/2025,-0.0038
08/22/2025,0.0132
08/21/2025,0.0109
08/20/2025,-0.0028000000000000004
08/19/2025,0.008
08/18/2025,0.0347
08/15/2025,-0.001
08/14/2025,-0.0055000000000000005
08/13/2025,0.0063
08/12/2025,0.004699999999999999
08/11/2025,-0.009300000000000001
08/08/2025,0.0163
08/07/2025,0.0394
08/06/2025,-0.0269
08/05/2025,-0.008
08/04/2025,0.0097
08/01/2025,-0.0179
07/31/2025,-0.022400000000000003
07/30/2025,-0.0319
07/29/2025,-0.11900000000000001
07/28/2025,-0.0034000000000000002
07/25/2025,0.006500000000000001
07/24/2025,0.0087
07/23/2025,0.0316
07/22/2025,0.015600000000000001
07/21/2025,-0.0085
07/18/2025,-0.0053
07/17/2025,-0.009300000000000001
07/16/2025,0.001
07/15/2025,-0.0105
07/14/2025,0.0015
07/11/2025,-0.0241
07/10/2025,0.0179
07/09/2025,-0.005
07/08/2025,0.011699999999999999
07/07/2025,-0.0101
07/04/2025,0.0138
07/03/2025,-0.0012
07/02/2025,0.008
07/01/2025,-0.0019
06/30/2025,-0.004
06/27/2025,0.0111
06/26/2025,-0.0062
06/25/2025,-0.0231
06/24/2025,0.0076
06/23/2025,-0.0318
06/20/2025,-0.0172
06/19/2025,0.0045000000000000005
06/18/2025,-0.0098
06/17/2025,-0.0207
06/16/2025,-0.016399999999999998
06/13/2025,-0.0070999999999999995
06/12/2025,0.001
06/11/2025,-0.0025
06/10/2025,0.0349
06/06/2025,0.0206
06/04/2025,0.019299999999999998
06/03/2025,-0.0129
06/02/2025,0.0248
05/28/2025,-0.0169
05/27/2025,0.0059
05/26/2025,0.0245
05/23/2025,-0.0070999999999999995
05/22/2025,-0.0173
05/21/2025,0.0013
05/20/2025,0.0255
05/19/2025,0.0147
05/16/2025,-0.0046
05/15/2025,0.005600000000000001
05/14/2025,-0.003
05/13/2025,-0.0015
05/12/2025,0.008199999999999999
05/09/2025,0.021400000000000002
05/08/2025,-0.0196
05/07/2025,-0.0002
05/06/2025,-0.023700000000000002
05/05/2025,0.003
05/02/2025,0.025699999999999997
05/01/2025,0.0141
04/30/2025,0.025099999999999997
04/29/2025,0.0149
04/28/2025,0.0159
04/25/2025,-0.005699999999999999
04/24/2025,-0.0011
04/23/2025,0.0398
04/22/2025,-0.0432
04/16/2025,-0.0096
04/15/2025,0.0017000000000000001
04/14/2025,0.0304
04/11/2025,0.0159
04/10/2025,0.031
04/09/2025,-0.063
04/08/2025,0.0123
04/07/2025,-0.0083
04/04/2025,-0.0582
04/03/2025,-0.0231
04/02/2025,-0.0172
04/01/2025,0.011699999999999999
03/31/2025,-0.0158
03/28/2025,-0.0083
03/27/2025,-0.023399999999999997
03/26/2025,-0.0151
03/25/2025,-0.0078000000000000005
03/24/2025,-0.0124
03/21/2025,-0.023399999999999997
03/20/2025,-0.0039000000000000003
03/19/2025,-0.0019
03/18/2025,0.0067
03/17/2025,0.0177
03/14/2025,0.011699999999999999
03/13/2025,0.015
03/12/2025,-0.019
03/11/2025,-0.0269
03/10/2025,-0.050499999999999996
03/07/2025,-0.015600000000000001
03/06/2025,-0.0189
03/05/2025,0.0194
03/04/2025,-0.028999999999999998
03/03/2025,-0.0051
02/28/2025,0.0023
02/27/2025,-0.0046
02/26/2025,-0.0096
02/25/2025,0.020499999999999997
02/24/2025,0.0097
02/21/2025,0.0335
02/20/2025,-0.002
02/19/2025,0.0084
02/18/2025,0.022400000000000003
02/17/2025,0.0116
02/14/2025,-0.008100000000000001
02/13/2025,-0.015300000000000001
02/12/2025,-0.016
02/11/2025,-0.0104
02/10/2025,-0.0124
02/07/2025,-0.0048
02/06/2025,0.0194
02/05/2025,0.028900000000000002
02/04/2025,-0.005
02/03/2025,-0.0144
01/31/2025,0.0009
01/30/2025,-0.0007000000000000001
01/29/2025,-0.001
01/28/2025,-0.0134
01/27/2025,0.0021
01/24/2025,0.0385
01/23/2025,0.0004
01/22/2025,0.0064
01/21/2025,0.025099999999999997
01/20/2025,-0.0217
01/17/2025,-0.024700000000000003
01/16/2025,-0.0053
01/15/2025,0.0151
01/14/2025,-0.0225
01/13/2025,-0.0212
01/10/2025,0.0014000000000000002
01/09/2025,0.009000000000000001
01/08/2025,0.0118
01/07/2025,-0.0144
01/06/2025,-0.018799999999999997
01/03/2025,-0.0014000000000000002
01/02/2025,0.0202
12/30/2024,-0.0151
12/27/2024,0.018600000000000002
12/23/2024,0.0374
12/20/2024,-0.1321
12/19/2024,-0.0282
12/18/2024,0.0028000000000000004
12/17/2024,-0.0116
12/16/2024,0.019299999999999998
12/13/2024,-0.0258
12/12/2024,-0.0067
12/11/2024,0.0055000000000000005
12/10/2024,0.0001
12/09/2024,-0.0012
12/06/2024,0.011200000000000002
12/05/2024,-0.0064
12/04/2024,-0.0052
12/03/2024,0.0034999999999999996
12/02/2024,0.0192
11/29/2024,0.0103
11/28/2024,0.0060999999999999995
11/27/2024,-0.0113
11/26/2024,0.0064
11/25/2024,-0.0040999999999999995
11/22/2024,0.0301
11/21/2024,-0.016
11/20/2024,0.0151
11/19/2024,0.0147
11/18/2024,-0.0063
11/15/2024,-0.0352
11/14/2024,-0.0008
