Date,Return
10/31/2025,0.0127
10/30/2025,0.015700000000000002
10/29/2025,-0.0017000000000000001
10/28/2025,0.0
10/27/2025,0.0034000000000000002
10/24/2025,-0.0008
10/23/2025,0.0096
10/22/2025,-0.0001
10/21/2025,0.0029
10/20/2025,0.0075
10/17/2025,-0.0207
10/16/2025,0.0
10/15/2025,-0.004699999999999999
10/14/2025,-0.0068000000000000005
10/13/2025,0.0134
10/10/2025,-0.0138
10/09/2025,0.0062
10/08/2025,-0.0001
10/07/2025,-0.005699999999999999
10/06/2025,-0.005600000000000001
10/03/2025,0.0104
10/02/2025,0.0018
10/01/2025,0.0137
09/30/2025,-0.0022
09/29/2025,-0.0017000000000000001
09/26/2025,0.0052
09/25/2025,-0.001
09/24/2025,-0.0014000000000000002
09/23/2025,0.0070999999999999995
09/22/2025,-0.0043
09/19/2025,-0.0015
09/18/2025,0.0126
09/17/2025,0.0001
09/16/2025,-0.0146
09/15/2025,-0.0005
09/12/2025,0.0006
09/11/2025,0.0034000000000000002
09/10/2025,-0.005600000000000001
09/09/2025,0.0019
09/08/2025,0.010700000000000001
09/05/2025,-0.0053
09/04/2025,0.0055000000000000005
09/03/2025,0.0009
09/02/2025,-0.011699999999999999
09/01/2025,0.0070999999999999995
08/29/2025,-0.008100000000000001
08/28/2025,-0.0002
08/27/2025,-0.0108
08/26/2025,-0.0118
08/25/2025,-0.005600000000000001
08/22/2025,-0.0051
08/21/2025,0.0005
08/20/2025,-0.0083
08/19/2025,0.014499999999999999
08/18/2025,-0.0138
08/15/2025,0.015600000000000001
08/14/2025,0.0109
08/13/2025,0.0007000000000000001
08/12/2025,-0.0009
08/11/2025,0.0
08/08/2025,0.0139
08/07/2025,0.0216
08/06/2025,0.0076
08/05/2025,0.0011
08/04/2025,0.0138
08/01/2025,-0.014199999999999999
07/31/2025,-0.0134
07/30/2025,0.0022
07/29/2025,0.003
07/28/2025,-0.0036
07/25/2025,0.0021
07/24/2025,0.012199999999999999
07/23/2025,0.0042
07/22/2025,-0.0037
07/21/2025,0.0052
07/18/2025,-0.0002
07/17/2025,0.0102
07/16/2025,-0.0040999999999999995
07/15/2025,-0.0039000000000000003
07/14/2025,-0.0015
07/11/2025,-0.0049
07/10/2025,0.0026
07/09/2025,0.0189
07/08/2025,0.0005
07/07/2025,0.0054
07/04/2025,-0.010700000000000001
07/03/2025,0.0059
07/02/2025,0.0029
07/01/2025,-0.0084
06/30/2025,0.0026
06/27/2025,0.013999999999999999
06/26/2025,-0.0007000000000000001
06/25/2025,-0.0011
06/24/2025,0.0137
06/23/2025,-0.006500000000000001
06/20/2025,0.0062
06/19/2025,-0.0111
06/18/2025,-0.0039000000000000003
06/17/2025,-0.0062
06/16/2025,0.0104
06/13/2025,-0.0077
06/12/2025,-0.0006
06/11/2025,-0.0006
06/10/2025,-0.009399999999999999
06/09/2025,-0.0029
06/06/2025,0.0076
06/05/2025,0.0044
06/04/2025,-0.0062
