Date,Return
10/31/2025,-0.005600000000000001
10/30/2025,0.0018
10/29/2025,-0.0042
10/28/2025,-0.0029
10/27/2025,0.0039000000000000003
10/24/2025,0.0108
10/23/2025,0.0042
10/22/2025,-0.0032
10/21/2025,0.0066
10/20/2025,0.0129
10/17/2025,-0.0147
10/16/2025,0.0013
10/15/2025,0.0062
10/14/2025,0.0045000000000000005
10/13/2025,0.0006
10/10/2025,-0.0083
10/09/2025,-0.0013
10/08/2025,0.0042
10/07/2025,-0.006999999999999999
10/06/2025,0.0045000000000000005
10/03/2025,0.0075
10/02/2025,0.0118
10/01/2025,0.0054
09/30/2025,0.0040999999999999995
09/29/2025,0.0028000000000000004
09/26/2025,0.008
09/25/2025,-0.0083
09/24/2025,-0.0096
09/23/2025,0.0089
09/22/2025,0.0005
09/19/2025,0.0044
09/18/2025,0.0072
09/17/2025,0.0007000000000000001
09/16/2025,-0.0088
09/15/2025,0.0008
09/12/2025,-0.0002
09/11/2025,0.0026
09/10/2025,-0.0014000000000000002
09/09/2025,-0.0028000000000000004
09/08/2025,0.0052
09/05/2025,0.0073
09/04/2025,0.004
09/03/2025,0.0076
09/02/2025,-0.020099999999999996
09/01/2025,0.0018
08/29/2025,-0.0068000000000000005
08/28/2025,-0.0007000000000000001
08/27/2025,-0.0042
08/26/2025,-0.0044
08/25/2025,-0.0078000000000000005
08/22/2025,0.016200000000000003
08/21/2025,-0.0033
08/20/2025,-0.0017000000000000001
08/19/2025,0.013000000000000001
08/18/2025,-0.005699999999999999
08/15/2025,0.003
08/14/2025,0.0077
08/13/2025,0.0014000000000000002
08/12/2025,0.0070999999999999995
08/11/2025,-0.004699999999999999
08/08/2025,0.0036
08/07/2025,0.0106
08/06/2025,0.0015
08/05/2025,0.0039000000000000003
08/04/2025,0.0075
08/01/2025,-0.018000000000000002
07/31/2025,-0.009899999999999999
07/30/2025,0.0012
07/29/2025,0.0052
07/28/2025,-0.006500000000000001
07/25/2025,0.0023
07/24/2025,0.003
07/23/2025,0.0218
07/22/2025,-0.005600000000000001
07/21/2025,0.0019
07/18/2025,-0.0034999999999999996
07/17/2025,0.0172
07/16/2025,-0.0079
07/15/2025,0.0001
07/14/2025,-0.005
07/11/2025,-0.0137
07/10/2025,0.0173
07/09/2025,0.005600000000000001
07/08/2025,0.0031
07/07/2025,0.0008
07/04/2025,-0.0067
07/03/2025,0.0028000000000000004
07/02/2025,0.0126
07/01/2025,-0.001
06/30/2025,-0.0051
06/27/2025,0.0226
06/26/2025,0.0026
06/25/2025,-0.0033
06/24/2025,0.011699999999999999
06/23/2025,-0.009399999999999999
06/19/2025,-0.004699999999999999
06/18/2025,-0.0011
06/17/2025,-0.0096
06/16/2025,0.0105
06/13/2025,-0.0088
06/12/2025,-0.0072
06/11/2025,-0.0051
06/10/2025,-0.0003
06/09/2025,-0.0034000000000000002
06/05/2025,0.0044
06/04/2025,0.0091
06/03/2025,0.0026
06/02/2025,-0.0059
05/30/2025,-0.005600000000000001
05/28/2025,-0.003
05/27/2025,0.0028000000000000004
05/26/2025,0.0126
05/23/2025,-0.0088
05/22/2025,-0.0182
05/21/2025,-0.0059
05/20/2025,0.005600000000000001
05/19/2025,0.0019
05/16/2025,0.0007000000000000001
05/15/2025,0.0097
05/14/2025,-0.0043
05/13/2025,0.0014000000000000002
05/12/2025,0.0311
05/09/2025,-0.0001
05/08/2025,0.0072
05/07/2025,0.0011
05/06/2025,-0.014499999999999999
05/05/2025,0.0009
05/02/2025,0.011699999999999999
04/30/2025,0.0092
04/29/2025,-0.0067
04/28/2025,0.0004
04/25/2025,0.011699999999999999
04/24/2025,0.0027
04/23/2025,0.011899999999999999
04/22/2025,0.0037
04/17/2025,-0.0072
04/16/2025,-0.0076
04/15/2025,0.0222
04/14/2025,0.0268
04/11/2025,-0.0013
04/10/2025,0.0482
04/09/2025,-0.0275
04/08/2025,0.026600000000000002
04/07/2025,-0.0472
04/04/2025,-0.041100000000000005
04/03/2025,-0.0377
04/02/2025,-0.0124
04/01/2025,0.0063
03/31/2025,-0.0191
03/28/2025,-0.011699999999999999
03/27/2025,-0.012
03/26/2025,-0.0141
03/25/2025,0.004
03/24/2025,0.0005
03/21/2025,-0.0148
03/20/2025,-0.0034000000000000002
03/19/2025,-0.0028000000000000004
03/18/2025,0.0001
03/17/2025,0.001
03/14/2025,0.013000000000000001
03/13/2025,-0.0032
03/12/2025,0.0014000000000000002
03/11/2025,-0.0213
03/10/2025,-0.0068000000000000005
03/07/2025,-0.0014000000000000002
03/06/2025,0.0033
03/05/2025,0.0255
03/04/2025,-0.0322
03/03/2025,0.0074
02/28/2025,-0.0063
02/27/2025,-0.0074
02/26/2025,0.0139
02/25/2025,0.0040999999999999995
02/24/2025,-0.0039000000000000003
02/21/2025,-0.0003
02/20/2025,0.0055000000000000005
02/19/2025,-0.0171
02/18/2025,0.0051
02/17/2025,0.0097
02/14/2025,-0.0027
02/13/2025,0.0169
02/12/2025,0.0045000000000000005
02/11/2025,0.0032
02/10/2025,0.006999999999999999
02/07/2025,-0.0097
02/06/2025,0.0139
02/05/2025,-0.0034999999999999996
02/04/2025,0.0022
02/03/2025,-0.014199999999999999
01/31/2025,0.0031
01/30/2025,0.0019
01/29/2025,0.008199999999999999
01/28/2025,-0.0043
01/27/2025,-0.0085
01/24/2025,-0.0011
01/23/2025,0.009300000000000001
01/22/2025,0.0036
01/21/2025,0.0083
01/20/2025,-0.0003
01/17/2025,0.012199999999999999
01/16/2025,0.0058
01/15/2025,0.0197
01/14/2025,0.0025
01/13/2025,-0.0034999999999999996
01/10/2025,-0.0101
01/09/2025,0.0033
01/08/2025,-0.0007000000000000001
01/07/2025,0.0126
01/03/2025,0.001
01/02/2025,0.0104
12/30/2024,-0.0028000000000000004
12/27/2024,0.008199999999999999
12/23/2024,-0.0019
12/20/2024,-0.0026
12/19/2024,-0.0223
12/18/2024,0.0018
12/17/2024,-0.0045000000000000005
12/16/2024,-0.0046
12/13/2024,-0.0069
12/12/2024,-0.005600000000000001
12/11/2024,-0.0027
12/10/2024,-0.0085
12/09/2024,0.0014000000000000002
12/06/2024,0.0031
12/05/2024,0.0045000000000000005
12/04/2024,0.008
12/03/2024,0.01
12/02/2024,0.013600000000000001
11/29/2024,0.002
11/28/2024,0.0045000000000000005
11/27/2024,0.0008
11/26/2024,-0.0066
11/25/2024,-0.0007000000000000001
11/22/2024,0.0070999999999999995
11/21/2024,0.0048
11/20/2024,-0.0036
11/19/2024,-0.0054
11/18/2024,-0.0012
11/15/2024,-0.0085
11/14/2024,0.0075
11/13/2024,-0.0007000000000000001
11/12/2024,-0.0241
11/11/2024,0.0069
11/08/2024,-0.0101
11/07/2024,0.0124
11/06/2024,-0.008199999999999999
11/05/2024,0.0008
11/04/2024,0.0058
11/01/2024,0.0058
10/31/2024,-0.013999999999999999
10/30/2024,-0.0124
10/29/2024,-0.0051
10/28/2024,0.0123
10/25/2024,0.0055000000000000005
10/24/2024,-0.0013
10/23/2024,0.0038
10/22/2024,-0.0018
10/21/2024,-0.006999999999999999
10/18/2024,0.0033
10/17/2024,0.0022
10/16/2024,0.0012
10/15/2024,-0.008199999999999999
10/14/2024,0.0037
10/11/2024,0.0058
10/10/2024,-0.008100000000000001
10/09/2024,0.0027
10/08/2024,-0.005699999999999999
10/07/2024,-0.0004
